               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.011852,           0.0076823,           0.0051512,             0.98946,             0.96636,             0.97365,             0.92083,            0.003533,           0.0021314,          0.00018684,           0.0084853,           0.0084853,           0.0084853
                 155,             0.01182,           0.0077173,           0.0048298,             0.98948,              0.9668,             0.97367,             0.92108,           0.0035425,           0.0021307,          0.00019195,           0.0084754,           0.0084754,           0.0084754
                 156,            0.011896,           0.0075551,           0.0042443,             0.98981,             0.96682,             0.97367,             0.92109,           0.0035499,             0.00213,          0.00019429,           0.0084655,           0.0084655,           0.0084655
                 157,            0.011619,           0.0075425,           0.0052035,             0.98918,             0.96709,             0.97371,             0.92081,           0.0035549,           0.0021298,          0.00019833,           0.0084556,           0.0084556,           0.0084556
                 158,            0.011859,           0.0075234,           0.0039572,             0.98919,             0.96703,              0.9737,             0.92065,           0.0035543,             0.00213,          0.00019939,           0.0084457,           0.0084457,           0.0084457
                 159,             0.01214,           0.0077225,           0.0048937,              0.9891,             0.96721,              0.9737,              0.9208,           0.0035559,           0.0021295,          0.00019878,           0.0084358,           0.0084358,           0.0084358
                 160,            0.012848,           0.0077434,            0.004081,             0.98907,             0.96774,             0.97371,             0.92085,           0.0035586,            0.002129,           0.0001987,           0.0084259,           0.0084259,           0.0084259
                 161,            0.012117,           0.0077019,           0.0042692,             0.98911,             0.96776,             0.97372,             0.92134,           0.0035632,           0.0021288,          0.00019739,            0.008416,            0.008416,            0.008416
                 162,            0.012207,           0.0076464,            0.004246,             0.98844,             0.96784,             0.97372,             0.92123,           0.0035646,            0.002128,          0.00019591,           0.0084061,           0.0084061,           0.0084061
                 163,            0.011853,           0.0077044,           0.0041618,             0.98923,             0.96779,             0.97367,              0.9208,           0.0035641,           0.0021268,          0.00019305,           0.0083962,           0.0083962,           0.0083962
                 164,            0.011741,           0.0076321,           0.0045043,              0.9892,             0.96768,             0.97367,             0.92089,           0.0035633,           0.0021257,          0.00019117,           0.0083863,           0.0083863,           0.0083863
                 165,            0.011685,           0.0075852,           0.0039387,              0.9892,             0.96764,             0.97369,               0.921,           0.0035603,           0.0021252,          0.00019055,           0.0083764,           0.0083764,           0.0083764
                 166,            0.011559,           0.0076595,           0.0046506,             0.98933,             0.96708,             0.97369,             0.92106,           0.0035599,           0.0021248,          0.00018902,           0.0083665,           0.0083665,           0.0083665
                 167,            0.012029,           0.0077871,           0.0049181,             0.98934,             0.96751,             0.97369,             0.92096,           0.0035571,           0.0021243,          0.00018854,           0.0083566,           0.0083566,           0.0083566
                 168,             0.01176,           0.0075437,           0.0040947,             0.98934,              0.9675,             0.97377,             0.92096,           0.0035568,           0.0021232,          0.00018679,           0.0083467,           0.0083467,           0.0083467
                 169,            0.012191,           0.0076826,           0.0041391,             0.98934,             0.96753,             0.97379,             0.92081,           0.0035571,           0.0021221,           0.0001864,           0.0083368,           0.0083368,           0.0083368
                 170,             0.01232,           0.0078624,           0.0038884,              0.9893,             0.96765,             0.97379,             0.92101,           0.0035566,           0.0021213,          0.00018597,           0.0083269,           0.0083269,           0.0083269
                 171,            0.012022,           0.0076114,           0.0043732,             0.98879,             0.96729,             0.97379,              0.9207,           0.0035561,           0.0021204,           0.0001851,            0.008317,            0.008317,            0.008317
                 172,            0.012523,           0.0080572,           0.0058164,             0.98857,             0.96739,             0.97381,             0.92082,           0.0035687,           0.0021203,          0.00019013,           0.0083071,           0.0083071,           0.0083071
                 173,            0.011443,           0.0076391,           0.0042049,              0.9886,             0.96743,             0.97386,             0.92107,           0.0035788,           0.0021202,          0.00019428,           0.0082972,           0.0082972,           0.0082972
                 174,            0.011351,           0.0075393,            0.005157,              0.9886,             0.96743,             0.97388,             0.92117,           0.0035863,             0.00212,           0.0001984,           0.0082873,           0.0082873,           0.0082873
                 175,            0.012663,           0.0083362,           0.0069118,             0.98897,             0.96764,             0.97381,             0.92137,           0.0036002,           0.0021199,           0.0002033,           0.0082774,           0.0082774,           0.0082774
                 176,            0.012532,           0.0079622,           0.0049047,             0.98907,             0.96736,              0.9738,             0.92169,           0.0036143,           0.0021193,          0.00020662,           0.0082675,           0.0082675,           0.0082675
                 177,            0.012354,           0.0077971,           0.0055238,             0.98898,             0.96726,             0.97383,              0.9215,           0.0036245,           0.0021187,          0.00020818,           0.0082576,           0.0082576,           0.0082576
                 178,            0.011989,           0.0076454,           0.0044521,             0.98895,             0.96728,             0.97384,             0.92131,           0.0036363,           0.0021187,          0.00020959,           0.0082477,           0.0082477,           0.0082477
                 179,            0.011696,           0.0077761,           0.0050646,             0.98885,              0.9673,             0.97384,             0.92101,           0.0036459,           0.0021183,          0.00020978,           0.0082378,           0.0082378,           0.0082378
                 180,            0.011634,           0.0075631,           0.0044776,             0.98891,             0.96729,             0.97384,             0.92087,           0.0036557,            0.002118,           0.0002102,           0.0082279,           0.0082279,           0.0082279
                 181,            0.011618,           0.0075773,           0.0041708,             0.98862,             0.96731,             0.97387,             0.92035,           0.0036614,           0.0021184,          0.00021049,            0.008218,            0.008218,            0.008218
                 182,             0.01111,           0.0074524,           0.0043997,             0.98859,             0.96736,             0.97387,             0.92031,           0.0036661,           0.0021188,          0.00020998,           0.0082081,           0.0082081,           0.0082081
                 183,            0.012004,           0.0077235,            0.004525,             0.98875,             0.96726,             0.97385,             0.92014,           0.0036718,           0.0021188,          0.00021045,           0.0081982,           0.0081982,           0.0081982
                 184,            0.010985,           0.0075735,           0.0041521,             0.98816,              0.9674,             0.97387,             0.92014,            0.003677,           0.0021186,          0.00021073,           0.0081883,           0.0081883,           0.0081883
                 185,            0.012021,           0.0075828,           0.0045867,             0.98817,             0.96738,             0.97385,             0.92043,            0.003686,           0.0021185,          0.00021099,           0.0081784,           0.0081784,           0.0081784
                 186,            0.011632,           0.0077037,            0.004717,             0.98815,             0.96751,              0.9738,             0.92041,           0.0036877,           0.0021182,          0.00020939,           0.0081685,           0.0081685,           0.0081685
                 187,            0.011027,            0.007454,           0.0036875,             0.98815,             0.96755,             0.97381,             0.91975,           0.0036862,           0.0021179,          0.00020797,           0.0081586,           0.0081586,           0.0081586
                 188,            0.011748,           0.0075053,           0.0042153,             0.98801,             0.96803,             0.97383,             0.92031,           0.0036819,           0.0021175,          0.00020655,           0.0081487,           0.0081487,           0.0081487
                 189,            0.011722,           0.0076218,           0.0043363,             0.98803,             0.96798,             0.97383,             0.92032,           0.0036801,           0.0021169,           0.0002048,           0.0081388,           0.0081388,           0.0081388
                 190,            0.011312,           0.0073753,           0.0036021,             0.98807,              0.9677,              0.9738,             0.92059,           0.0036816,           0.0021167,           0.0002035,           0.0081289,           0.0081289,           0.0081289
                 191,            0.011681,           0.0075831,           0.0038225,             0.98805,             0.96773,             0.97379,             0.92032,           0.0036813,           0.0021165,           0.0002055,            0.008119,            0.008119,            0.008119
                 192,            0.011687,            0.007613,           0.0048967,             0.98804,             0.96791,             0.97378,             0.92038,           0.0036835,           0.0021164,           0.0002083,           0.0081091,           0.0081091,           0.0081091
                 193,            0.011608,           0.0074961,           0.0046146,             0.98803,             0.96821,             0.97379,              0.9206,           0.0036819,           0.0021162,          0.00021045,           0.0080992,           0.0080992,           0.0080992
                 194,            0.011561,           0.0077014,           0.0041366,             0.98804,             0.96842,              0.9738,              0.9204,            0.003681,           0.0021158,          0.00021351,           0.0080893,           0.0080893,           0.0080893
                 195,            0.011689,            0.007499,           0.0047852,             0.98803,             0.96845,             0.97381,             0.92037,            0.003683,           0.0021155,          0.00021438,           0.0080794,           0.0080794,           0.0080794
                 196,            0.011158,           0.0075255,           0.0052855,             0.98802,             0.96837,             0.97378,             0.92009,           0.0036846,            0.002115,          0.00021551,           0.0080695,           0.0080695,           0.0080695
                 197,             0.01179,           0.0077417,           0.0046373,             0.98786,             0.96821,             0.97376,             0.92002,           0.0036871,           0.0021151,          0.00021878,           0.0080596,           0.0080596,           0.0080596
                 198,            0.012067,           0.0075352,           0.0040596,             0.98778,             0.96818,             0.97378,             0.92026,           0.0036891,           0.0021153,          0.00022037,           0.0080497,           0.0080497,           0.0080497
                 199,            0.011819,           0.0077309,           0.0046009,              0.9878,              0.9683,             0.97384,             0.92016,           0.0036868,           0.0021153,          0.00022257,           0.0080398,           0.0080398,           0.0080398
                 200,             0.01146,           0.0075279,           0.0040867,             0.98779,             0.96834,             0.97384,             0.92021,           0.0036858,           0.0021156,          0.00022268,           0.0080299,           0.0080299,           0.0080299
                 201,            0.011174,           0.0074064,           0.0040945,             0.98779,             0.96841,             0.97384,              0.9201,           0.0036862,           0.0021153,          0.00022302,             0.00802,             0.00802,             0.00802
                 202,            0.011587,           0.0074849,           0.0041374,             0.98776,             0.96838,             0.97386,              0.9203,           0.0036866,           0.0021153,           0.0002235,           0.0080101,           0.0080101,           0.0080101
                 203,            0.011166,           0.0073995,           0.0037059,             0.98776,             0.96841,             0.97386,             0.92023,           0.0036871,           0.0021153,          0.00022392,           0.0080002,           0.0080002,           0.0080002
                 204,             0.01177,           0.0079154,            0.005325,             0.98778,             0.96841,             0.97386,             0.92019,           0.0036862,           0.0021153,          0.00022486,           0.0079903,           0.0079903,           0.0079903
                 205,            0.011579,            0.007773,           0.0042021,             0.98788,             0.96831,             0.97386,             0.92041,           0.0036863,            0.002115,          0.00022647,           0.0079804,           0.0079804,           0.0079804
                 206,            0.012453,           0.0081981,           0.0059037,             0.98797,             0.96832,             0.97388,             0.92032,           0.0036887,           0.0021149,          0.00022686,           0.0079705,           0.0079705,           0.0079705
                 207,            0.011842,           0.0086532,           0.0068943,             0.98732,             0.96828,             0.97393,             0.92033,           0.0037058,           0.0021153,          0.00023062,           0.0079606,           0.0079606,           0.0079606
                 208,            0.012224,            0.008001,           0.0046103,             0.98754,              0.9687,             0.97399,             0.92037,           0.0037175,           0.0021166,          0.00023312,           0.0079507,           0.0079507,           0.0079507
                 209,            0.012181,           0.0078317,           0.0048447,             0.98783,             0.96877,             0.97406,              0.9205,           0.0037285,           0.0021185,          0.00023593,           0.0079408,           0.0079408,           0.0079408
                 210,            0.011564,           0.0077231,           0.0046194,             0.98812,             0.96882,             0.97406,             0.92048,           0.0037392,           0.0021203,          0.00023812,           0.0079309,           0.0079309,           0.0079309
                 211,            0.012028,           0.0077561,           0.0045056,             0.98842,             0.96883,             0.97407,             0.92053,           0.0037451,           0.0021223,          0.00023976,            0.007921,            0.007921,            0.007921
                 212,            0.011177,           0.0074992,           0.0045283,             0.98851,              0.9688,             0.97407,             0.92002,           0.0037536,           0.0021244,          0.00024154,           0.0079111,           0.0079111,           0.0079111
                 213,            0.011433,           0.0075394,           0.0043168,             0.98888,             0.96916,             0.97414,             0.92011,           0.0037582,           0.0021263,          0.00024194,           0.0079012,           0.0079012,           0.0079012
                 214,            0.012038,            0.007731,           0.0041379,             0.98867,             0.96912,             0.97418,             0.92022,           0.0037628,           0.0021278,          0.00024285,           0.0078913,           0.0078913,           0.0078913
                 215,             0.01179,           0.0075864,           0.0042853,             0.98871,             0.96908,             0.97417,             0.92014,           0.0037682,           0.0021292,           0.0002433,           0.0078814,           0.0078814,           0.0078814
                 216,            0.011597,           0.0075435,           0.0044302,             0.98865,             0.96909,             0.97418,             0.91962,           0.0037757,           0.0021303,          0.00024414,           0.0078715,           0.0078715,           0.0078715
                 217,            0.011902,           0.0076739,           0.0039597,             0.98873,             0.96907,             0.97417,             0.91986,           0.0037802,           0.0021314,          0.00024377,           0.0078616,           0.0078616,           0.0078616
                 218,            0.011183,           0.0075589,           0.0041003,             0.98873,             0.96905,             0.97419,                0.92,           0.0037788,           0.0021322,          0.00024286,           0.0078517,           0.0078517,           0.0078517
                 219,            0.012011,           0.0075622,           0.0039836,             0.98889,             0.96902,             0.97418,             0.92011,           0.0037842,           0.0021333,          0.00024077,           0.0078418,           0.0078418,           0.0078418
                 220,            0.011966,           0.0074989,           0.0041841,             0.98891,             0.96901,             0.97411,             0.91941,           0.0037853,           0.0021339,          0.00023949,           0.0078319,           0.0078319,           0.0078319
                 221,            0.012098,           0.0077122,           0.0038166,             0.98899,               0.969,              0.9741,             0.91983,           0.0037868,           0.0021348,          0.00023825,            0.007822,            0.007822,            0.007822
                 222,            0.011811,           0.0076421,           0.0047418,             0.98911,             0.96901,             0.97412,             0.92011,            0.003787,           0.0021354,          0.00023681,           0.0078121,           0.0078121,           0.0078121
                 223,            0.011497,             0.00752,           0.0039978,              0.9892,             0.96901,             0.97418,             0.92007,           0.0037878,           0.0021363,          0.00023519,           0.0078022,           0.0078022,           0.0078022
                 224,             0.01136,           0.0075017,           0.0047911,              0.9892,             0.96902,             0.97418,             0.92022,           0.0037922,           0.0021371,          0.00023583,           0.0077923,           0.0077923,           0.0077923
                 225,            0.011252,           0.0075801,           0.0036095,             0.98924,             0.96902,             0.97414,             0.92006,            0.003792,           0.0021379,          0.00023601,           0.0077824,           0.0077824,           0.0077824
                 226,            0.011323,           0.0073741,           0.0046878,             0.98932,             0.96902,             0.97417,             0.92037,            0.003789,           0.0021383,          0.00023581,           0.0077725,           0.0077725,           0.0077725
                 227,            0.011845,           0.0076469,           0.0047513,             0.98938,             0.96902,             0.97417,             0.92045,           0.0037888,           0.0021386,          0.00023661,           0.0077626,           0.0077626,           0.0077626
                 228,            0.011413,           0.0075487,           0.0045495,             0.98943,             0.96902,             0.97416,             0.92028,           0.0037903,           0.0021386,          0.00023742,           0.0077527,           0.0077527,           0.0077527
                 229,            0.012235,           0.0077935,           0.0043322,             0.98949,             0.96893,             0.97417,             0.92038,           0.0037887,           0.0021389,          0.00023718,           0.0077428,           0.0077428,           0.0077428
                 230,            0.011275,           0.0074649,           0.0036384,              0.9895,              0.9688,             0.97415,             0.91989,           0.0037895,           0.0021391,          0.00023601,           0.0077329,           0.0077329,           0.0077329
                 231,            0.010993,           0.0076155,           0.0039718,             0.98951,             0.96872,             0.97415,             0.92015,           0.0037938,           0.0021391,          0.00023581,            0.007723,            0.007723,            0.007723
                 232,            0.012299,           0.0079164,           0.0056385,             0.98925,             0.96858,              0.9742,             0.92024,           0.0037976,           0.0021372,          0.00023906,           0.0077131,           0.0077131,           0.0077131
                 233,            0.012266,            0.007971,           0.0046479,             0.98899,              0.9689,             0.97421,             0.92046,            0.003809,           0.0021346,          0.00024256,           0.0077032,           0.0077032,           0.0077032
                 234,            0.011186,           0.0076431,           0.0040146,             0.98869,             0.96867,             0.97421,             0.92054,           0.0038192,           0.0021324,          0.00024532,           0.0076933,           0.0076933,           0.0076933
                 235,            0.011802,           0.0076595,           0.0046776,             0.98853,             0.96872,             0.97422,             0.92037,            0.003827,           0.0021308,          0.00024879,           0.0076834,           0.0076834,           0.0076834
                 236,            0.011238,           0.0075692,            0.003692,             0.98852,             0.96915,             0.97429,             0.92093,            0.003831,           0.0021294,          0.00025162,           0.0076735,           0.0076735,           0.0076735
                 237,            0.012402,           0.0076352,           0.0042803,             0.98839,             0.96918,             0.97429,             0.92049,           0.0038337,            0.002128,          0.00025386,           0.0076636,           0.0076636,           0.0076636
                 238,             0.01175,            0.007518,           0.0044415,             0.98844,             0.96919,             0.97429,              0.9205,           0.0038387,           0.0021271,          0.00025439,           0.0076537,           0.0076537,           0.0076537
                 239,            0.010672,           0.0073684,           0.0037219,             0.98805,              0.9689,             0.97429,             0.92061,           0.0038461,           0.0021261,          0.00025549,           0.0076438,           0.0076438,           0.0076438
                 240,             0.01169,           0.0074142,           0.0043896,              0.9887,             0.96872,              0.9743,             0.92015,           0.0038518,            0.002125,          0.00025622,           0.0076339,           0.0076339,           0.0076339
                 241,            0.011285,           0.0075355,           0.0044461,             0.98877,             0.96918,              0.9743,             0.91992,           0.0038571,           0.0021241,          0.00025596,            0.007624,            0.007624,            0.007624
                 242,            0.010858,           0.0074861,           0.0033944,             0.98892,             0.96894,             0.97431,             0.92001,           0.0038622,           0.0021234,          0.00025794,           0.0076141,           0.0076141,           0.0076141
                 243,            0.010884,           0.0074542,           0.0046274,             0.98892,             0.96911,             0.97431,             0.92014,           0.0038645,           0.0021224,          0.00026017,           0.0076042,           0.0076042,           0.0076042
                 244,            0.010779,           0.0074496,           0.0039503,             0.98938,             0.96914,             0.97425,             0.92029,           0.0038672,           0.0021217,          0.00026154,           0.0075943,           0.0075943,           0.0075943
                 245,            0.011547,           0.0075988,           0.0038348,             0.99045,             0.96774,             0.97425,             0.92045,           0.0038702,           0.0021212,          0.00026149,           0.0075844,           0.0075844,           0.0075844
                 246,            0.011343,           0.0076261,           0.0040751,             0.99032,             0.96775,             0.97425,             0.92067,           0.0038721,           0.0021209,          0.00026166,           0.0075745,           0.0075745,           0.0075745
                 247,            0.011204,           0.0074315,           0.0039403,             0.98954,             0.96778,             0.97425,             0.92058,            0.003875,           0.0021203,            0.000263,           0.0075646,           0.0075646,           0.0075646
                 248,            0.011246,           0.0073625,           0.0037106,             0.98957,             0.96779,             0.97425,             0.92049,           0.0038746,           0.0021198,          0.00026527,           0.0075547,           0.0075547,           0.0075547
                 249,            0.011603,           0.0073523,           0.0039064,             0.98987,             0.96822,             0.97426,             0.92078,           0.0038769,           0.0021197,          0.00026628,           0.0075448,           0.0075448,           0.0075448
                 250,            0.011336,           0.0073432,            0.003878,             0.98977,              0.9682,             0.97425,             0.92047,            0.003879,           0.0021194,           0.0002665,           0.0075349,           0.0075349,           0.0075349
                 251,            0.011247,           0.0074576,           0.0035565,              0.9897,             0.96822,             0.97424,             0.92049,           0.0038792,            0.002119,          0.00026749,            0.007525,            0.007525,            0.007525
                 252,            0.011488,           0.0073416,           0.0040199,             0.98969,             0.96823,             0.97425,              0.9209,           0.0038786,            0.002119,          0.00026825,           0.0075151,           0.0075151,           0.0075151
                 253,            0.011565,           0.0074751,            0.004378,             0.98976,             0.96812,             0.97425,             0.92069,           0.0038784,           0.0021191,          0.00026926,           0.0075052,           0.0075052,           0.0075052
                 254,            0.011527,           0.0075182,            0.004289,             0.98977,             0.96803,             0.97428,             0.92068,           0.0038777,           0.0021191,          0.00026936,           0.0074953,           0.0074953,           0.0074953
                 255,            0.011438,           0.0075078,           0.0043458,             0.98978,             0.96799,             0.97426,             0.92008,           0.0038757,           0.0021191,          0.00026965,           0.0074854,           0.0074854,           0.0074854
                 256,            0.011499,           0.0074226,           0.0041147,              0.9897,             0.96798,             0.97427,             0.92005,           0.0038738,           0.0021189,          0.00026898,           0.0074755,           0.0074755,           0.0074755
                 257,            0.011065,           0.0074601,           0.0032804,             0.98963,             0.96763,             0.97426,             0.92002,           0.0038713,           0.0021184,          0.00026937,           0.0074656,           0.0074656,           0.0074656
                 258,            0.011175,           0.0073431,           0.0033682,             0.98963,              0.9675,             0.97423,             0.92048,           0.0038678,           0.0021181,          0.00027066,           0.0074557,           0.0074557,           0.0074557
                 259,            0.011737,           0.0073965,           0.0040728,             0.98963,             0.96745,             0.97422,             0.92049,           0.0038664,            0.002118,           0.0002726,           0.0074458,           0.0074458,           0.0074458
                 260,            0.011205,            0.007427,           0.0036762,             0.98907,             0.96679,             0.97419,             0.92071,           0.0038654,           0.0021178,           0.0002742,           0.0074359,           0.0074359,           0.0074359
                 261,            0.010788,           0.0072314,           0.0034218,             0.98909,             0.96704,             0.97419,             0.92084,           0.0038638,           0.0021174,          0.00027584,            0.007426,            0.007426,            0.007426
                 262,            0.010982,           0.0072412,           0.0039144,             0.98913,             0.96698,             0.97418,             0.92096,            0.003862,           0.0021168,          0.00027564,           0.0074161,           0.0074161,           0.0074161
                 263,            0.011109,           0.0073788,           0.0038556,             0.98913,             0.96702,             0.97417,             0.92087,           0.0038595,           0.0021161,          0.00027584,           0.0074062,           0.0074062,           0.0074062
                 264,            0.011087,           0.0074475,           0.0041202,             0.98914,             0.96696,             0.97419,             0.92104,           0.0038576,           0.0021154,          0.00027598,           0.0073963,           0.0073963,           0.0073963
                 265,            0.011284,            0.007497,           0.0044368,             0.98919,             0.96689,              0.9742,               0.921,           0.0038575,            0.002115,          0.00027546,           0.0073864,           0.0073864,           0.0073864
                 266,            0.011282,           0.0072592,            0.004285,             0.98915,             0.96691,             0.97419,             0.92102,            0.003854,           0.0021143,           0.0002762,           0.0073765,           0.0073765,           0.0073765
                 267,            0.011059,           0.0072959,           0.0036656,             0.98908,              0.9678,              0.9742,             0.92121,           0.0038529,           0.0021142,          0.00027672,           0.0073666,           0.0073666,           0.0073666
                 268,            0.011151,           0.0073524,           0.0035802,             0.98914,             0.96689,              0.9742,             0.92142,           0.0038526,           0.0021141,          0.00027648,           0.0073567,           0.0073567,           0.0073567
                 269,            0.010928,           0.0073894,           0.0038093,             0.98951,             0.96739,              0.9742,             0.92105,           0.0038513,           0.0021141,          0.00027634,           0.0073468,           0.0073468,           0.0073468
                 270,            0.011213,           0.0073669,           0.0035874,             0.98911,             0.96693,              0.9742,             0.92152,           0.0038482,           0.0021132,          0.00027506,           0.0073369,           0.0073369,           0.0073369
                 271,            0.011307,           0.0075051,            0.004374,             0.98908,             0.96764,              0.9742,              0.9216,           0.0038462,           0.0021126,          0.00027409,            0.007327,            0.007327,            0.007327
                 272,            0.010768,           0.0072163,           0.0032337,             0.98951,             0.96732,              0.9742,             0.92142,             0.00384,           0.0021118,          0.00027329,           0.0073171,           0.0073171,           0.0073171
                 273,            0.010781,             0.00757,           0.0041789,             0.98908,             0.96776,             0.97421,             0.92163,           0.0038385,           0.0021113,          0.00027293,           0.0073072,           0.0073072,           0.0073072
                 274,            0.011952,           0.0075645,           0.0047852,             0.98909,             0.96836,             0.97422,             0.92167,           0.0038398,           0.0021111,          0.00027101,           0.0072973,           0.0072973,           0.0072973
                 275,            0.011756,           0.0075066,           0.0036171,             0.98879,             0.96803,             0.97423,             0.92145,           0.0038397,           0.0021107,           0.0002685,           0.0072874,           0.0072874,           0.0072874
                 276,            0.010751,           0.0074717,           0.0040538,             0.98866,             0.96802,             0.97423,             0.92147,           0.0038437,           0.0021104,          0.00026705,           0.0072775,           0.0072775,           0.0072775
                 277,            0.011073,           0.0074629,           0.0043828,             0.98865,             0.96847,             0.97417,             0.92128,           0.0038413,           0.0021097,          0.00026467,           0.0072676,           0.0072676,           0.0072676
                 278,            0.011265,           0.0074326,            0.003265,             0.98822,             0.96807,             0.97418,             0.92121,           0.0038399,           0.0021094,          0.00026298,           0.0072577,           0.0072577,           0.0072577
                 279,            0.011606,           0.0074748,           0.0043745,              0.9882,             0.96808,             0.97419,             0.92117,            0.003842,           0.0021093,           0.0002608,           0.0072478,           0.0072478,           0.0072478
                 280,            0.011394,           0.0075363,           0.0037025,             0.98813,             0.96812,             0.97419,             0.92156,           0.0038397,           0.0021089,          0.00025832,           0.0072379,           0.0072379,           0.0072379
                 281,            0.010312,           0.0072594,           0.0036145,             0.98811,             0.96812,             0.97425,             0.92168,            0.003837,           0.0021085,          0.00025652,            0.007228,            0.007228,            0.007228
                 282,            0.011547,           0.0074746,            0.003814,             0.98806,             0.96814,             0.97425,             0.92181,           0.0038321,           0.0021082,          0.00025484,           0.0072181,           0.0072181,           0.0072181
                 283,            0.011154,           0.0073126,            0.003993,              0.9881,             0.96815,             0.97427,             0.92148,           0.0038302,            0.002108,          0.00025428,           0.0072082,           0.0072082,           0.0072082
                 284,            0.011269,           0.0073023,           0.0037361,             0.98804,             0.96818,             0.97426,             0.92175,           0.0038278,           0.0021072,          0.00025459,           0.0071983,           0.0071983,           0.0071983
                 285,            0.010381,           0.0072277,           0.0031935,             0.98767,             0.96846,             0.97429,             0.92175,           0.0038232,           0.0021067,          0.00025515,           0.0071884,           0.0071884,           0.0071884
                 286,            0.010887,           0.0073326,            0.004317,             0.98765,             0.96866,              0.9743,             0.92173,           0.0038218,           0.0021061,          0.00025555,           0.0071785,           0.0071785,           0.0071785
                 287,             0.01071,           0.0075346,           0.0044735,             0.98763,             0.96876,             0.97431,             0.92175,           0.0038171,           0.0021056,          0.00025501,           0.0071686,           0.0071686,           0.0071686
                 288,            0.010554,           0.0070501,           0.0033225,              0.9872,             0.96887,             0.97433,              0.9214,            0.003817,           0.0021053,          0.00025546,           0.0071587,           0.0071587,           0.0071587
                 289,             0.01065,           0.0072632,           0.0037682,             0.98708,             0.96888,             0.97433,             0.92117,           0.0038154,           0.0021052,          0.00025633,           0.0071488,           0.0071488,           0.0071488
                 290,            0.010679,           0.0072057,           0.0033393,             0.98816,             0.96798,             0.97432,             0.92139,            0.003812,            0.002105,          0.00025595,           0.0071389,           0.0071389,           0.0071389
                 291,             0.01118,            0.007419,           0.0041751,             0.98825,             0.96758,             0.97433,              0.9211,           0.0038091,           0.0021049,          0.00025506,            0.007129,            0.007129,            0.007129
                 292,             0.01066,           0.0072444,           0.0042409,             0.98849,             0.96757,             0.97433,             0.92111,           0.0038075,            0.002105,          0.00025448,           0.0071191,           0.0071191,           0.0071191
                 293,            0.010881,           0.0073611,           0.0036513,             0.98909,             0.96793,             0.97432,             0.92127,           0.0038059,           0.0021047,            0.000254,           0.0071092,           0.0071092,           0.0071092
                 294,            0.011364,           0.0074882,            0.004182,             0.98908,             0.96789,             0.97428,             0.92108,           0.0038035,           0.0021047,          0.00025379,           0.0070993,           0.0070993,           0.0070993
                 295,            0.011168,           0.0073756,           0.0035417,             0.98908,             0.96782,             0.97428,             0.92118,           0.0037987,           0.0021046,          0.00025346,           0.0070894,           0.0070894,           0.0070894
                 296,            0.011082,           0.0073228,           0.0037002,             0.98911,             0.96747,              0.9743,             0.92143,           0.0037972,           0.0021046,          0.00025279,           0.0070795,           0.0070795,           0.0070795
                 297,            0.011514,           0.0072921,           0.0037696,             0.98952,             0.96772,             0.97436,             0.92127,           0.0037905,           0.0021044,          0.00025351,           0.0070696,           0.0070696,           0.0070696
                 298,            0.011075,           0.0072646,           0.0039354,             0.98951,              0.9677,              0.9743,             0.92155,           0.0037847,           0.0021039,          0.00025409,           0.0070597,           0.0070597,           0.0070597
                 299,            0.010867,           0.0072951,           0.0034731,             0.98951,             0.96765,              0.9743,             0.92176,           0.0037776,           0.0021034,          0.00025479,           0.0070498,           0.0070498,           0.0070498
                 300,            0.010614,           0.0072771,           0.0030655,             0.98951,             0.96761,             0.97433,              0.9217,           0.0037745,           0.0021031,          0.00025429,           0.0070399,           0.0070399,           0.0070399
                 301,            0.010501,           0.0072678,           0.0036326,             0.98951,             0.96754,             0.97435,             0.92199,           0.0037698,           0.0021026,           0.0002544,             0.00703,             0.00703,             0.00703
                 302,            0.010359,           0.0073344,           0.0035844,             0.98951,             0.96749,             0.97435,             0.92236,           0.0037641,           0.0021021,          0.00025386,           0.0070201,           0.0070201,           0.0070201
                 303,            0.010687,           0.0072208,            0.003875,             0.98951,             0.96744,             0.97436,             0.92246,           0.0037594,           0.0021015,          0.00025284,           0.0070102,           0.0070102,           0.0070102
                 304,            0.010572,           0.0072887,           0.0037311,             0.98951,             0.96735,             0.97434,              0.9221,           0.0037532,           0.0021009,          0.00025264,           0.0070003,           0.0070003,           0.0070003
                 305,            0.011214,           0.0072333,            0.004086,             0.98951,             0.96734,             0.97435,             0.92204,             0.00375,           0.0021007,           0.0002533,           0.0069904,           0.0069904,           0.0069904
                 306,            0.010979,           0.0072381,           0.0036872,             0.98951,             0.96733,             0.97436,             0.92224,           0.0037473,           0.0021007,          0.00025242,           0.0069805,           0.0069805,           0.0069805
                 307,            0.011516,           0.0074416,           0.0039946,             0.98951,             0.96733,             0.97435,             0.92199,           0.0037427,           0.0021005,          0.00025053,           0.0069706,           0.0069706,           0.0069706
                 308,            0.010887,           0.0074043,           0.0038196,             0.98951,             0.96735,             0.97435,             0.92187,           0.0037431,           0.0021001,          0.00024973,           0.0069607,           0.0069607,           0.0069607
